report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-11-30,stage,aws-stage1-useast2,monitoring-regional,sam-log-mon4,Karpenter_Disabled,25.0757938482356
2025-11-30,esvc,aws-esvc1-useast2,security-preprod,sam-mgmt-truth1,Karpenter_Disabled,25.6777410020186
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring8,Karpenter_Disabled,26.3131306966146
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring10,Karpenter_Disabled,26.4667579610512
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring6,Karpenter_Disabled,26.4689442468068
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring4,Karpenter_Disabled,26.4691711102844
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring5,Karpenter_Disabled,26.4694189646888
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring10,Karpenter_Disabled,26.4704297585462
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring12,Karpenter_Disabled,26.4708794487847
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring7,Karpenter_Disabled,26.4723342814774
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring11,Karpenter_Disabled,26.4725304659082
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring7,Karpenter_Disabled,26.4737624718399
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring8,Karpenter_Disabled,26.4739828765708
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring9,Karpenter_Disabled,26.4742129694217
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring9,Karpenter_Disabled,26.4742848229787
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring6,Karpenter_Disabled,26.475168056588902
2025-11-30,prod,aws-prod1-useast1,edge,sam-processing1,Karpenter_Disabled,27.2687617896118
2025-11-30,prod,aws-prod0-uswest2,core1,sam-hs-processing1,Karpenter_Disabled,27.419504870282402
2025-11-30,prod,aws-prod8-cacentral1,crypto,sam-mgmt-truth2,Karpenter_Disabled,27.8086290641197
2025-11-30,prod,aws-prod3-eucentral1,edge,sam-processing1,Karpenter_Disabled,29.082667365781703
2025-11-30,prod,aws-prod5-uswest2,apiq,sam-restricted2,Karpenter_Disabled,29.1528750958657
2025-11-30,prod,aws-prod5-uswest2,apiq,sam-processing2,Karpenter_Disabled,29.461603414751302
2025-11-30,prod,aws-prod1-useast1,ecom1,sam-restricted1,Karpenter_Disabled,29.5849864019011
2025-11-30,prod,aws-prod16-eunorth1,ecom1,sam-restricted1,Karpenter_Disabled,30.2435469975246
2025-11-30,prod,aws-prod4-apsoutheast2,ecom1,sam-restricted1,Karpenter_Disabled,30.2465807281311
2025-11-30,test,perf1-useast2,core1,sam-bigdata6,Karpenter_Disabled,30.562357307595402
2025-11-30,prod,aws-prod18-mecentral1,gid,sam-restricted1,Karpenter_Disabled,30.5791447700724
2025-11-30,prod,aws-prod4-apsoutheast2,diffeo,sam-processing1,Karpenter_Disabled,30.7556496417214
2025-11-30,prod,aws-prod24-apsouth2,foundation,sam-log-mon2,Karpenter_Disabled,30.8481295560359
2025-11-30,prod,aws-prod15-eucentral2,foundation,sam-log-mon2,Karpenter_Disabled,30.852392669285102
2025-11-30,prod,aws-prod20-ilcentral1,foundation,sam-log-mon2,Karpenter_Disabled,30.8561014083526
2025-11-30,prod,aws-prod2-apsouth1,foundation,sam-log-mon2,Karpenter_Disabled,30.8697138364049
2025-11-30,prod,aws-prod17-apsoutheast3,foundation,sam-log-mon2,Karpenter_Disabled,30.8713769589503
2025-11-30,prod,aws-prod3-eucentral1,foundation,sam-log-mon2,Karpenter_Disabled,30.872570436992202
2025-11-30,prod,aws-prod10-apsoutheast1,foundation,sam-log-mon2,Karpenter_Disabled,30.8764365311767
2025-11-30,prod,aws-prod16-eunorth1,foundation,sam-log-mon2,Karpenter_Disabled,30.8789179003309
2025-11-30,prod,aws-prod11-saeast1,foundation,sam-log-mon2,Karpenter_Disabled,30.879770038811102
2025-11-30,prod,aws-prod1-useast1,foundation,sam-log-mon3,Karpenter_Disabled,31.0031928143915
2025-11-30,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon2,Karpenter_Disabled,31.115302826364
2025-11-30,prod,aws-prod12-euwest3,foundation,sam-log-mon2,Karpenter_Disabled,31.1335790009839
2025-11-30,esvc,aws-esvc2-uswest2,devx-prod,sam-processing1,Karpenter_Enabled,31.1857539772135
2025-11-30,prod,aws-prod1-useast1,foundation,sam-logging-monitoring2,Karpenter_Disabled,31.2740006945474
2025-11-30,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon4,Karpenter_Disabled,31.330918198466502
2025-11-30,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,31.481474218937702
2025-11-30,prod,aws-prod22-apnortheast3,crypto,sam-hub1,Karpenter_Disabled,31.6635582978922
2025-11-30,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,31.7144452909896
2025-11-30,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,31.754969662780702
2025-11-30,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,31.7692340733767
2025-11-30,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,31.806945122281903
2025-11-30,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon4,Karpenter_Disabled,31.812832624509102
2025-11-30,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,31.818439308373502
2025-11-30,test,perf1-useast2,core1,sam-bigdata1,Karpenter_Disabled,31.9026217649171
2025-11-30,prod,aws-prod5-uswest2,monitoring-regional,sam-log-mon6,Karpenter_Disabled,31.938975748913602
2025-11-30,prod,aws-prod5-uswest2,monitoring-regional,sam-processing1,Karpenter_Disabled,32.1859932878505
2025-11-30,prod,aws-prod12-euwest3,edge,sam-processing1,Karpenter_Disabled,32.2037052720375
2025-11-30,prod,aws-prod0-uswest2,monitoring-regional,sam-log-mon1,Karpenter_Disabled,32.2168915150249
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted9,Karpenter_Disabled,32.3519028475299
2025-11-30,prod,aws-prod24-apsouth2,core1,sam-restricted3,Karpenter_Disabled,32.5098197362572
2025-11-30,prod,aws-prod1-useast1,einstein2,sam-restricted1,Karpenter_Disabled,33.1149851745847
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted10,Karpenter_Disabled,33.2349108419518
2025-11-30,prod,aws-prod0-uswest2,einstein,sam-restricted1,Karpenter_Disabled,33.243950415099704
2025-11-30,prod,aws-prod12-euwest3,core1,sam-restricted4,Karpenter_Disabled,33.448971933409204
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted12,Karpenter_Disabled,33.5346393707422
2025-11-30,prod,aws-prod13-euwest2,edge,sam-processing1,Karpenter_Disabled,33.634075203898504
2025-11-30,test,perf1-useast2,core1,sam-hs-restricted1,Karpenter_Disabled,33.6749076404913
2025-11-30,prod,aws-prod9-apnortheast1,core1,sam-restricted1,Karpenter_Disabled,33.8791064697269
2025-11-30,esvc,aws-esvc1-useast2,devx-prod,sam-processing1,Karpenter_Disabled,34.1646503164108
2025-11-30,esvc,aws-esvc1-useast2,monitoring-s,sam-logging-monitoring2,Karpenter_Disabled,34.2446154507081
2025-11-30,dev,dev1-uswest2,core002,sam-bigdata1,Karpenter_Disabled,34.3618224019166
2025-11-30,prod,aws-prod5-uswest2,edge,sam-processing1,Karpenter_Disabled,34.4359275646564
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted7,Karpenter_Disabled,34.4363263647139
