report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-03-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,26.123796354396696
2025-03-31,esvc,aws-esvc1-useast2,monitoring,sam-processing2,Karpenter_Disabled,26.434846266471506
2025-03-31,prod,aws-prod1-useast1,dp-services,sam-processing1,Karpenter_Disabled,26.609935547344048
2025-03-31,prod,aws-prod0-uswest2,dp-services,sam-processing1,Karpenter_Disabled,26.78961814512696
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted15,Karpenter_Disabled,27.618147853528267
2025-03-31,test,perf2-uswest2,cdp1,sam-restricted1,Karpenter_Disabled,27.65267763991352
2025-03-31,test,test1-uswest2,fieldservice,sam-processing1,Karpenter_Disabled,27.911842115796865
2025-03-31,dev,dev1-uswest2,core002,sam-restricted12,Karpenter_Disabled,28.737344391734837
2025-03-31,test,aws-test2-useast2,foundation,sam-logging-monitoring1,Karpenter_Enabled,29.20381018369229
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted1,Karpenter_Disabled,30.659074603145836
2025-03-31,prod,aws-prod12-euwest3,core1,sam-restricted4,Karpenter_Disabled,30.682499798062953
2025-03-31,prod,aws-prod3-eucentral1,core1,sam-restricted7,Karpenter_Disabled,31.49828800164183
2025-03-31,dev,dev1-uswest2,core002,sam-bigdata3,Karpenter_Disabled,31.52185931352595
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted9,Karpenter_Disabled,31.674735214950395
2025-03-31,stage,aws-stage1-useast2,fieldservice,sam-processing1,Karpenter_Disabled,32.027698753962966
2025-03-31,prod,aws-prod22-apnortheast3,edge,sam-processing1,Karpenter_Disabled,32.0365948269174
2025-03-31,prod,aws-prod24-apsouth2,edge,sam-processing1,Karpenter_Disabled,32.037500969759
2025-03-31,dev,aws-dev4-uswest2,fire48,sam-processing1,Karpenter_Enabled,32.04037052612657
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted7,Karpenter_Disabled,32.51401691549111
2025-03-31,prod,aws-prod3-eucentral1,core1,sam-restricted6,Karpenter_Disabled,32.5552971172935
2025-03-31,dev,dev1-uswest2,core002,sam-processing-sc1,Karpenter_Enabled,32.603710421909106
2025-03-31,prod,aws-prod0-uswest2,core1,sam-restricted2,Karpenter_Disabled,32.725669847139535
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted7,Karpenter_Disabled,32.975645654319514
2025-03-31,prod,aws-prod2-apsouth1,edge,sam-processing1,Karpenter_Disabled,32.99364256492035
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted8,Karpenter_Disabled,33.148587761579776
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted4,Karpenter_Disabled,33.35325458374823
2025-03-31,dev,fdev1-uswest2,foundation,sam-control3,Karpenter_Enabled,33.36650747231531
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted3,Karpenter_Disabled,33.51880677093001
2025-03-31,prod,aws-prod3-eucentral1,core1,sam-restricted3,Karpenter_Disabled,33.7263328027841
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted12,Karpenter_Disabled,33.89660053472213
2025-03-31,prod,aws-prod0-uswest2,foundation,sam-logging-monitoring1,Karpenter_Disabled,33.94503793697343
2025-03-31,prod,aws-prod12-euwest3,core1,sam-restricted1,Karpenter_Disabled,34.02197344749042
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted13,Karpenter_Disabled,34.180905237070675
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted7,Karpenter_Disabled,34.34263612070698
2025-03-31,test,perf1-useast2,monitoring,sam-logging-monitoring1,Karpenter_Disabled,34.426833620382006
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted2,Karpenter_Disabled,34.46042596492018
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted5,Karpenter_Disabled,34.66305504896386
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-processing2,Karpenter_Disabled,34.69853384429315
