report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-12-31,dev,gcp-dev0-useast4,network-services1,sam-v2-test3,Karpenter_Disabled,6.890883917669653
2025-12-31,prod,aws-prod1-useast1,monitoring-regional,sam-processing1,Karpenter_Disabled,6.944231875203702
2025-12-31,dev,gcp-dev0-useast4,network-services1,sam-v2-test5,Karpenter_Disabled,11.83384208384209
2025-12-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon5,Karpenter_Disabled,12.426036982780204
2025-12-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,12.426885956115905
2025-12-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,12.426997376296933
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring9,Karpenter_Disabled,13.312986865508813
2025-12-31,prod,aws-prod5-uswest2,monitoring-regional,sam-log-mon2,Karpenter_Disabled,13.499489931154274
2025-12-31,prod,aws-prod19-eusouth1,crypto,sam-mgmt-truth2,Karpenter_Disabled,13.710617645463957
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring8,Karpenter_Disabled,14.202071482960937
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring4,Karpenter_Disabled,15.029848763955547
2025-12-31,prod,aws-prod9-apnortheast1,crypto,sam-mgmt-truth2,Karpenter_Disabled,15.155066608824589
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring7,Karpenter_Disabled,15.455186112462746
2025-12-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon5,Karpenter_Disabled,16.389853252573012
2025-12-31,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon5,Karpenter_Disabled,16.48012897331243
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring6,Karpenter_Disabled,17.456640267402406
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring5,Karpenter_Disabled,18.16217728671743
2025-12-31,prod,aws-prod27-useast1,einstein,sam-restricted1,Karpenter_Disabled,18.587731617566998
2025-12-31,prod,aws-prod24-apsouth2,einstein,sam-restricted1,Karpenter_Disabled,18.592974798515638
2025-12-31,prod,aws-prod3-eucentral1,einstein2,sam-restricted1,Karpenter_Disabled,18.60180091698314
2025-12-31,prod,aws-prod2-apsouth1,einstein2,sam-restricted1,Karpenter_Disabled,18.740009378236856
2025-12-31,dev,gcp-dev0-useast4,network-services1,sam-v2-test4,Karpenter_Disabled,19.43694400837261
2025-12-31,prod,aws-prod21-useast2,core1,sam-highscale-processing1,Karpenter_Disabled,19.638953873227504
2025-12-31,prod,aws-prod19-eusouth1,crypto,sam-hub1,Karpenter_Disabled,19.83470934331109
2025-12-31,prod,aws-prod27-useast1,einstein,sam-processing1,Karpenter_Disabled,20.342633178628887
2025-12-31,dev,gcp-dev0-useast4,bigdata,sam-bigdata2,Karpenter_Disabled,20.486175792332702
2025-12-31,dev,gcp-dev0-useast4,bigdata,sam-bigdata1,Karpenter_Disabled,21.230864359891882
2025-12-31,prod,aws-prod14-apnortheast2,crypto,sam-hub1,Karpenter_Disabled,21.85016694167505
2025-12-31,prod,aws-prod24-apsouth2,crypto,sam-hub1,Karpenter_Disabled,21.856623343171716
2025-12-31,prod,aws-prod5-uswest2,core1,sam-highscale-processing1,Karpenter_Disabled,21.98173107015203
2025-12-31,prod,aws-prod3-eucentral1,core1,sam-hs-processing1,Karpenter_Disabled,22.01289922748763
2025-12-31,prod,aws-prod20-ilcentral1,crypto,sam-hub1,Karpenter_Disabled,22.10510401899502
2025-12-31,prod,aws-prod1-useast1,core1,sam-highscale-processing1,Karpenter_Disabled,22.106170135987675
2025-12-31,prod,aws-prod18-mecentral1,crypto,sam-hub1,Karpenter_Disabled,22.11363508718929
2025-12-31,prod,aws-prod2-apsouth1,crypto,sam-hub1,Karpenter_Disabled,22.122577699536077
2025-12-31,prod,aws-prod9-apnortheast1,crypto,sam-hub1,Karpenter_Disabled,22.27588273799847
2025-12-31,prod,aws-prod8-cacentral1,crypto,sam-mgmt-truth2,Karpenter_Disabled,22.308851459351736
2025-12-31,stage,aws-stage1-useast2,einstein,sam-processing1,Karpenter_Disabled,22.475295620288147
2025-12-31,prod,aws-prod5-uswest2,monitoring-regional,sam-log-mon3,Karpenter_Disabled,23.117701581573368
2025-12-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon5,Karpenter_Disabled,23.239760959671635
2025-12-31,test,perf1-useast2,core1,sam-processing3,Karpenter_Enabled,23.544326802741626
2025-12-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon4,Karpenter_Disabled,23.82436298086709
2025-12-31,prod,aws-prod5-uswest2,monitoring-regional,sam-log-mon5,Karpenter_Disabled,23.846576859634226
2025-12-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon2,Karpenter_Disabled,23.910798138440416
2025-12-31,prod,aws-prod5-uswest2,einstein2,sam-restricted1,Karpenter_Disabled,24.047379925907244
2025-12-31,prod,aws-prod21-useast2,einstein2,sam-restricted1,Karpenter_Disabled,24.1121599173127
2025-12-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,24.70141808004137
2025-12-31,prod,aws-prod21-useast2,edge,sam-processing1,Karpenter_Disabled,25.01093096787988
2025-12-31,stage,aws-stage1-useast2,tableau,sam-processing2,Karpenter_Disabled,25.18708836048179
2025-12-31,stage,aws-stage1-useast2,monitoring-regional,sam-log-mon2,Karpenter_Disabled,25.54583690183494
2025-12-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring10,Karpenter_Disabled,25.63827604075188
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring8,Karpenter_Disabled,25.639625209732316
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring9,Karpenter_Disabled,25.64003393086028
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring6,Karpenter_Disabled,25.640212989640055
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring12,Karpenter_Disabled,25.640899641135057
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring10,Karpenter_Disabled,25.68120732951426
2025-12-31,esvc,aws-esvc1-useast2,security-preprod,sam-mgmt-truth1,Karpenter_Disabled,26.083491902430367
2025-12-31,dev,gcp-dev0-useast4,network-services1,sam-v2-test1,Karpenter_Disabled,26.398793111788326
2025-12-31,prod,aws-prod10-apsoutheast1,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.467826285115315
2025-12-31,prod,aws-prod12-euwest3,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.47051665414289
2025-12-31,prod,aws-prod15-eucentral2,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.47133005905586
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring11,Karpenter_Disabled,26.475089744285306
2025-12-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring7,Karpenter_Disabled,26.47535293821301
2025-12-31,prod,aws-prod13-euwest2,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.47685182418515
2025-12-31,prod,aws-prod21-useast2,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.5999903264939
2025-12-31,prod,aws-prod1-useast1,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.613646745820237
2025-12-31,prod,aws-prod16-eunorth1,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.615594844304034
2025-12-31,prod,aws-prod11-saeast1,crypto,sam-mgmt-truth2,Karpenter_Disabled,26.616698750971672
2025-12-31,esvc,aws-esvc3-uswest2,foundation,sam-processing1,Karpenter_Enabled,26.647422927660337
2025-12-31,prod,aws-prod0-uswest2,crypto,sam-mgmt-truth2,Karpenter_Disabled,27.105540578576377
2025-12-31,dev,fdev1-uswest2,foundation,sam-processing4,Karpenter_Disabled,27.383735652221713
2025-12-31,esvc,aws-esvc2-uswest2,devx-s,sam-processing1,Karpenter_Enabled,27.443735017620895
2025-12-31,esvc,aws-esvc2-uswest2,crypto,sam-mgmt-truth2,Karpenter_Disabled,27.608165100539544
2025-12-31,esvc,aws-esvc1-useast2,crypto,sam-mgmt-truth2,Karpenter_Disabled,27.609267393308496
2025-12-31,test,test1-uswest2,core4,sam-bigdata5,Karpenter_Disabled,27.681609486443286
2025-12-31,prod,aws-prod5-uswest2,crypto,sam-mgmt-truth2,Karpenter_Disabled,27.760377691014725
