report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-10-31,prod,aws-prod16-eunorth1,foundation,sam-log-mon2,Karpenter_Disabled,29.375476907047233
2025-10-31,prod,aws-prod2-apsouth1,foundation,sam-log-mon2,Karpenter_Disabled,29.37828993237119
2025-10-31,prod,aws-prod12-euwest3,foundation,sam-log-mon2,Karpenter_Disabled,29.392237544403205
2025-10-31,prod,aws-prod1-useast1,foundation,sam-log-mon3,Karpenter_Disabled,29.566014587061517
2025-10-31,stage,aws-stage1-useast2,foundation,sam-log-mon2,Karpenter_Disabled,29.926854121089825
2025-10-31,prod,aws-prod5-uswest2,einstein2,sam-restricted1,Karpenter_Disabled,30.457356239249194
2025-10-31,prod,aws-prod24-apsouth2,foundation,sam-log-mon2,Karpenter_Disabled,30.52742046061967
2025-10-31,prod,aws-prod5-uswest2,monitoring-regional,sam-processing1,Karpenter_Disabled,30.578106035284634
2025-10-31,prod,aws-prod3-eucentral1,edge,sam-processing1,Karpenter_Disabled,30.60578752247709
2025-10-31,prod,aws-prod4-apsoutheast2,diffeo,sam-processing1,Karpenter_Disabled,30.67860764995663
2025-10-31,prod,aws-prod22-apnortheast3,crypto,sam-hub1,Karpenter_Disabled,31.372790249986522
2025-10-31,stage,aws-stage1-useast2,monitoring-regional,sam-log-mon4,Karpenter_Enabled,31.639623618366063
2025-10-31,prod,aws-prod0-uswest2,monitoring-regional,sam-log-mon1,Karpenter_Disabled,32.22347137976722
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted9,Karpenter_Disabled,32.36541871718174
2025-10-31,test,perf1-useast2,core1,sam-bigdata1,Karpenter_Disabled,32.371654014469314
2025-10-31,prod,aws-prod24-apsouth2,core1,sam-restricted3,Karpenter_Disabled,32.49177084418859
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted10,Karpenter_Disabled,33.133243671369115
2025-10-31,esvc,aws-esvc3-uswest2,foundation,sam-logging-monitoring1,Karpenter_Disabled,33.13553121148935
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted7,Karpenter_Disabled,33.23632916751605
2025-10-31,prod,aws-prod0-uswest2,einstein,sam-restricted1,Karpenter_Disabled,33.243236938122244
2025-10-31,prod,aws-prod12-euwest3,edge,sam-processing1,Karpenter_Disabled,33.41198278259097
2025-10-31,prod,aws-prod12-euwest3,core1,sam-restricted4,Karpenter_Disabled,33.57936381357703
2025-10-31,prod,aws-prod9-apnortheast1,core1,sam-restricted1,Karpenter_Disabled,33.66938244382693
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted12,Karpenter_Disabled,34.099902865703754
2025-10-31,prod,aws-prod5-uswest2,edge,sam-processing1,Karpenter_Disabled,34.52262847534302
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted7,Karpenter_Disabled,34.532848363658914
2025-10-31,prod,aws-prod21-useast2,einstein,sam-restricted1,Karpenter_Disabled,34.862588838376084
2025-10-31,prod,aws-prod22-apnortheast3,core1,sam-restricted1,Karpenter_Disabled,34.887700505520904
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted1,Karpenter_Disabled,34.92520879998822
